NAME,ID,TITLE
Aarish Khan,https://www facebook com/profile php?id=100002075741865&fref=ufi&rc=p,this man is a complete illiterate he dosnt know how to run this seat throw him away and also his parchi
Aaroush Awan,https://www facebook com/aqsiiiiii?fref=ufi&rc=p,bachy q na dykhen bachy zroor dykhen ta k wo is trh ki fazool games sy ijtanab kren
Aasad Abbaas,https://www.facebook.com/aasad.abbaas?fref=ufi&rc=p,pakistan ma sectarian killing he to ho rahi ha karach ma kaun mar raha ha logon ko sipah sahaba isi taliban
Aashif Chaudhary,https://www facebook com/aashif789?fref=ufi&rc=p,after these news if still people of karachi supporting and voting this party then we must say they are most stupid ignorant and silly people after punjab
Aasim Khan,https://www.facebook.com/aasim.raza.58?fref=ufi&rc=p,have you ever been to south punjab have you seen the govt hospitals do you know how many children are out of school
Aastha Khurana,https://www.facebook.com/aastha.khuran?fref=ufi&rc=p,its time india and pakistan forget their differences and make truce like north and south korea we re loosing out on good quality cricket because of this nonsense war
Aatif Rana,https://www.facebook.com/aatif.rana.33?fref=ufi&rc=p,no timetable of suicide still pending
Aatiqa Lateef Ali Khan,https://www.facebook.com/ALKhmist?fref=ufi&rc=p,you mean on jahil men whose mothers and fathers were unable to teach them how to act like civilised human beings
Aazar Rasheed Khan,https://www.facebook.com/aazarrasheedkhaan?fref=ufi&rc=p,dun blame muslims those who do these things have no religion
AB Aslam,https://www facebook com/ahmadaslam88?fref=ufi&rc=p,another attempt by india to sabotage cricket in pakistan this is to cause chaos and panic among the two psl semi finals which are to be held in lahore
AB Ataibi,https://www facebook com/profile php?id=100007848585122&fref=ufi&rc=p, this is not a war this is a crusade once george bush told in press confrence and u uttered number of times how u managed to invade countries and engage them fighting each other to get maximum profit for us u r such a devil hope u get worst place
AB Basit,https://www facebook com/basitben?fref=ufi&rc=p,i think they should drop imad was i m he is in team for no reason and in fawad alam he is great fielder as well
Ab Hoseyn,https://www.facebook.com/abrar.h.bangash?fref=ufi&rc=p,where is justice on shia killingwhere is suo moto action
Ab Niazi,https://www.facebook.com/ab.niazi1?fref=ufi&rc=p,bring her to pakistan for her treatment after all what your father has done to pakistani nation it s pay back time 
Abahassan Aba Muhammad,https://www facebook com/abahassan abamuhammad?fref=ufi&rc=p,pakistan like ha institutions of terrorism all over the world it the big failures of over policymakers
Abaid Khan,https://www facebook com/abaid khan 79?fref=ufi&rc=p,very sad
Abaid Ullah,https://www.facebook.com/smiley.frnd?fref=ufi&rc=p,sultan
Abbas Ahmad,https://www facebook com/profile php?id=100009253336894&fref=ufi&rc=p,gjgrof
Abbas Ali,https://www facebook com/profile php?id=100002490674306&fref=ufi&rc=p,we think this is conspiracy against ns like aeroplane sazish case we are with ns with our hearts ns was billionaire from his childhood they have 21 factories when bhutto government nationalized their factories inshallah in coming elections pml n will win with majority
Abbas Arif,https://www.facebook.com/abbas.arif.94?fref=ufi&rc=p,rana dna proven rappist
Abbas Arif,https://www.facebook.com/abbas.arif.94?fref=ufi&rc=p,showbaz ordered buy laptop for 28000 and show 34000 on reciept
Abbas Awan,https://www.facebook.com/abbaspsp?fref=ufi&rc=p,learn something fro our honest brave and impartial chief justice
Abbas Awan,https://www.facebook.com/abbaspsp?fref=ufi&rc=p,the second biggest drama terrorist and illegitimate political party of karachi
Abbas Bootwala,https://www.facebook.com/abbas.bootwala?fref=ufi&rc=p,any idea why was his wife also killed why couldn he be caught alive and put on a fair trial and actually let the world listen to his side of the story directly from the horse s mouth
Abbas Channa,https://www.facebook.com/abbaschanna7?fref=ufi&rc=p,babu committee starts their tour
Abbas Jan Esapzai,https://www.facebook.com/abbas.yousufzai?fref=ufi&rc=p,alhamdulilah now get ready to receive their dead bodies
Abbas Kiran,https://www.facebook.com/kiran.samx?fref=ufi&rc=p,all nawaz sharif planing
Abbas Shinwari,https://www facebook com/abbas shinwari 9085?fref=ufi&rc=p,this man waseem badami look so flirty
Abbas Walji,https://www.facebook.com/waljii?fref=ufi&rc=p,muskan u like thiswhy
Abbasi Abbasi,https://www.facebook.com/profile.php?id=100011154070383&fref=ufi&rc=p,sad news
Abbasi Hafeez,https://www facebook com/abbasi hafeez 52?fref=ufi&rc=p,fawad kuta ha
Abbasi Hafeez,https://www.facebook.com/abbasi.hafeez.52?fref=ufi&rc=p,go imran go
Abbasi Hafeez,https://www.facebook.com/abbasi.hafeez.52?fref=ufi&rc=p,very good
Abbie Gregory,https://www facebook com/abbie gregory 142?fref=ufi&rc=p,sad news
Abbu Al Jannat,https://www facebook com/liqin yu 923?fref=ufi&rc=p,whole world knows that he was killed by cia and his assassination was helped by his cousin
Abd Ur Rehman Dar,https://www.facebook.com/abdurrehman.dar.7?fref=ufi&rc=p,true army should be held accountable and their activities within and globally should be limited
Abdual Haleem Abdual Haleem,https://www facebook com/abdualhaleem abdualhaleem?fref=ufi&rc=p,we we
Abdual Wahab,https://www facebook com/abdual wahab 7?fref=ufi&rc=p,both pak and afghn forces should work together to ensure safety on border areas
Abdul Ahad Farshori,https://www.facebook.com/aafarshori?fref=ufi&rc=p,in a country where politicians and bureaucrates court multiple cars and guards in the name of security we cant afford a proper suit for these real heroes of bds shameful and sorry state of affairs
Abdul Ameen,https://www facebook com/abdul ameen 3511?fref=ufi&rc=p,chitral qaqlasht
Abdul Asghar,https://www facebook com/abdul asghar 5?fref=ufi&rc=p,fittay mo literally
Abdul Azeem,https://www facebook com/azeemnottee?fref=ufi&rc=p,1 kashmir is integral part of india2 those who attacked army by pelting stones they were only harmed by pellet gun 3 indian army dont enter inside homes to kill anybody unless found millitant or terrorist
Abdul Azeez Mohammed,https://www facebook com/profile php?id=100005620727519&fref=ufi&rc=p,full package how much
Abdul Aziz,https://www facebook com/profile php?id=100003971602020&fref=ufi&rc=p,chor ha bhai chor
Abdul Aziz,https://www facebook com/profile php?id=100009480791104&fref=ufi&rc=p,really shameful
Abdul Basit,https://www facebook com/profile php?id=100009038529454&fref=ufi&rc=p,asalam o alikum sirsudiaa working jobs visay kay lea rabta karay steel fixer labour shuttering carpenter masson security guard shawal operator for etc trade and training center from rawalpindi masson steel fixer ya kesi bhe field may training center par training laay aur sudiaa kay lea apply karay plz for more information 03026281840
Abdul Basit,https://www.facebook.com/muhammad.basitg.5?fref=ufi&rc=p,getting true news from your side
Abdul Basit,https://www.facebook.com/abdul.basit.3954?fref=ufi&rc=p,interestinghttp wwwyoutubecomwatchv=lmfvs3wae9y
Abdul Basit,https://www facebook com/profile php?id=100011457980734&fref=ufi&rc=p,nonsense
Abdul Basit,https://www.facebook.com/simsonian714?fref=ufi&rc=p,so all those criticizing ss for turning off the micsc has turned it off permanently
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,aisa kam koi memon hi kar sakta hay
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,it might be he gathered crowd not because of him but concerts of couple top singer and artists like rahatfateh ali and others but win elections is something different
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,nisar will win all three seats inshaallah
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,those who given death sentences are devils and they don t deserve any sympathythey only deserve dirty death penalty p m deserve appreciation for the bold decision devil a rashid of lal masjid also should be hanged
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,very good muftah you re real memon that s proved
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,we as a nation solute pak army i personally very much impressed with your action still fail to understand why you people waiting to tack action against all kind of corruption specially in sindh where all jit s are ready like baldiya uzer balloch dr asim and sarjeel memon
Abdul Ghaffar Bhundi,https://www.facebook.com/profile.php?id=100002365751115&fref=ufi&rc=p,well done shahbaz you already win
Abdul Ghaffar Khan,https://www.facebook.com/profile.php?id=100011400889195&fref=ufi&rc=p,admin plz correct your informationthats production area are in afghanistan undercontrol by afghan army war lord militia nato and us and they all are agreed to grow this poppy and keep having different shares of this production taliban in his era totally destroye and banned on this poppy production till at the end of taliban era in afghanistan and now this a falsehood and baseless information
Abdul Ghafoor,https://www.facebook.com/profile.php?id=100008967196582&fref=ufi&rc=p,like this
Abdul Ghafor,https://www facebook com/abdul ghafor 12?fref=ufi&rc=p,speaking true story asfaa
Abdul Ghani,https://www.facebook.com/abdulghani.siddiqui.399?fref=ufi&rc=p,agreed 101every thing is synthetically preparedwater contaminatedair pullutedfood adultratedno thing purethis is our pakistanmind my dear
Abdul Ghani,https://www facebook com/profile php?id=100005427813360&fref=ufi&rc=p,it is imposible to live hindu and muslim together like the quid said and give us a seprate country the pakistan
Abdul Ghani Khan,https://www.facebook.com/abdulghani.khan.568847?fref=ufi&rc=p,lotai jamma karte rahoyou are underwatchvotes will be casted by the peopleyou will only get votes of lotas
Abdul Hadi Basit Rajput,https://www.facebook.com/abdulhadi.basit?fref=ufi&rc=p,may almighty allah save our nation from blasts may the soul of peshawar blast victims may rest in peace our economy is in deadly position and they r now not supplying proper gas to industries this will completely deaden pakistan s future economy 
Abdul Hafiz,https://www.facebook.com/abdulhafizm?fref=ufi&rc=p,every pakistani has the right to live in peace in pakistan irrespective of caste or religion the taliban are a bunch of barbaric murderers hence need to be treat as such shot on sight
Abdul Hakeem Baloch,https://www facebook com/abdulhakeem baloch 167?fref=ufi&rc=p,hakeem
Abdul Hameed Rabbani,https://www.facebook.com/abdul.hameed.5076?fref=ufi&rc=p,that bustreds must be hanged why he dont dance with his sister or mother bloody fool
Abdul Hamid Awan,https://www.facebook.com/hamidpak?fref=ufi&rc=p,photographs hain not hand made sketches so mistake is that we all are wasting our time to find mistakes
Abdul Hamid Dagia,https://www facebook com/abdulhamid dagia?fref=ufi&rc=p,where are karachi funds allocated in sind budget 201516 for projects rs 50 billions where are karachi package funds rs 150 billions
Abdul Jabbar Khan,https://www.facebook.com/profile.php?id=100024712071190&fref=ufi&rc=p,ik to advise both to grow up and work for the nation as he is doing
Abdul Jabbar Khan,https://www.facebook.com/iqbal.nizaami?fref=ufi&rc=p,it s because other 72 doesn t know how it works actually and if by mistake they knew they would still not want to risk their investment in a market that s not consistent at all on the other hand if people haven t gotten scared enough from the recent popped up bubble that resulted in the 70 downfall of its price they are gonna have to be spanked to make them realise it s a big pony scam
Abdul Jabbar Khan,https://www.facebook.com/profile.php?id=100024712071190&fref=ufi&rc=p,qureshi and tareen are better advised to keep their survival instincts under control and stop spoiling the movement
Abdul Jabbar Khan,https://www.facebook.com/profile.php?id=100024712071190&fref=ufi&rc=p,waiting for a thief s fate
Abdul Kabir,https://www.facebook.com/kabirboss121?fref=ufi&rc=p,samaa can you give me id card off samaa new tv plz i can give you good news and photo and video
Abdul Karim,https://www facebook com/profile php?id=100005414474106&fref=ufi&rc=p,nawaz shareef sahab was waiting for senate victory to put things on his choice but its other way its big lost and loosing ground god bless pakistan
Abdul Khaliq,https://www facebook com/profile php?id=100010864454911&fref=ufi&rc=p,security threaths mohtaram nawaz sharif sbschools ki security k hwaly se tmam dcos r mutalaka departments ko ahkamaat dainy ki zrorat hei k waha mojod security guards ko check kia jaye q k tmam security companies k all guards untrained overag
Abdul Khan,https://www facebook com/kaltylog kalty?fref=ufi&rc=p,talaiban 5 and mqm 95
Abdul Majeed,https://www facebook com/GREATMAJEED?fref=ufi&rc=p,ronaldo is the beat player in the world
Abdul Majeed,https://www facebook com/profile php?id=100009180264329&fref=ufi&rc=p,till pakistan came into being no democracy in pakistan no demoratic party rule according to its manshoor everytime any general r judges rule the country if this is democracy then all should b ashamed of such democracy
Abdul Majeed,https://www.facebook.com/profile.php?id=100005215904140&fref=ufi&rc=p,very good sub ko khatam kr dena chahiepak armyzindabad
